date,sku,sales
2023-10-12,SKU-C001,227.32
2023-10-13,SKU-C001,247.05
2023-10-14,SKU-C001,241.7
2023-10-15,SKU-C001,230.51
2023-10-16,SKU-C001,236.74
2023-10-17,SKU-C001,226.46
2023-10-18,SKU-C001,239.73
2023-10-19,SKU-C001,211.33
2023-10-20,SKU-C001,199.16
2023-10-21,SKU-C001,227.14
2023-10-22,SKU-C001,280.94
2023-10-23,SKU-C001,240.17
2023-10-24,SKU-C001,207.5
2023-10-25,SKU-C001,252.92
2023-10-26,SKU-C001,182.3
2023-10-27,SKU-C001,217.28
2023-10-28,SKU-C001,231.37
2023-10-29,SKU-C001,208.18
2023-10-30,SKU-C001,209.92
2023-10-31,SKU-C001,219.13
2023-11-01,SKU-C001,255.64
2023-11-02,SKU-C001,250.43
2023-11-03,SKU-C001,243.95
2023-11-04,SKU-C001,233.66
2023-11-05,SKU-C001,246.55
2023-11-06,SKU-C001,265.32
2023-11-07,SKU-C001,289.36
2023-11-08,SKU-C001,253.19
2023-11-09,SKU-C001,241.33
2023-11-10,SKU-C001,302.42
2023-11-11,SKU-C001,242.86
2023-11-12,SKU-C001,269.72
2023-11-13,SKU-C001,247.39
2023-11-14,SKU-C001,252.13
2023-11-15,SKU-C001,276.12
2023-11-16,SKU-C001,277.76
2023-11-17,SKU-C001,295.34
2023-11-18,SKU-C001,282.31
2023-11-19,SKU-C001,271.17
2023-11-20,SKU-C001,281.4
2023-11-21,SKU-C001,245.55
2023-11-22,SKU-C001,294.15
2023-11-23,SKU-C001,279.48
2023-11-24,SKU-C001,278.57
2023-11-25,SKU-C001,280.95
2023-11-26,SKU-C001,235.92
2023-11-27,SKU-C001,243.44
2023-11-28,SKU-C001,270.92
2023-11-29,SKU-C001,271.22
2023-11-30,SKU-C001,280.56
2023-12-01,SKU-C001,270.43
2023-12-02,SKU-C001,264.14
2023-12-03,SKU-C001,295.44
2023-12-04,SKU-C001,275.77
2023-12-05,SKU-C001,284.4
2023-12-06,SKU-C001,294.15
2023-12-07,SKU-C001,295.67
2023-12-08,SKU-C001,275.18
2023-12-09,SKU-C001,284.05
2023-12-10,SKU-C001,274.1
2023-12-11,SKU-C001,291.61
2023-12-12,SKU-C001,317.82
2023-12-13,SKU-C001,245.76
2023-12-14,SKU-C001,252.11
2023-12-15,SKU-C001,302.79
2023-12-16,SKU-C001,272.51
2023-12-17,SKU-C001,259.18
2023-12-18,SKU-C001,253.48
2023-12-19,SKU-C001,288.87
2023-12-20,SKU-C001,280.72
2023-12-21,SKU-C001,312.12
2023-12-22,SKU-C001,266.65
2023-12-23,SKU-C001,288.19
2023-12-24,SKU-C001,304.52
2023-12-25,SKU-C001,237.61
2023-12-26,SKU-C001,245.88
2023-12-27,SKU-C001,274.63
2023-12-28,SKU-C001,256.35
2023-12-29,SKU-C001,259.65
2023-12-30,SKU-C001,254.49
2023-12-31,SKU-C001,265.63
2024-01-01,SKU-C001,249.26
2024-01-02,SKU-C001,241.14
2024-01-03,SKU-C001,277.26
2024-01-04,SKU-C001,271.64
2024-01-05,SKU-C001,290.18
2024-01-06,SKU-C001,280.3
2024-01-07,SKU-C001,278.2
2024-01-08,SKU-C001,285.35
2024-01-09,SKU-C001,249.22
2024-01-10,SKU-C001,258.27
2024-01-11,SKU-C001,275.06
2024-01-12,SKU-C001,289.39
2024-01-13,SKU-C001,283.16
2024-01-14,SKU-C001,264.58
2024-01-15,SKU-C001,265.16
2024-01-16,SKU-C001,274.64
2024-01-17,SKU-C001,244.17
2024-01-18,SKU-C001,287.66
2024-01-19,SKU-C001,286.03
2024-01-20,SKU-C001,289.46
2024-01-21,SKU-C001,290.88
2024-01-22,SKU-C001,291.0
2024-01-23,SKU-C001,228.54
2024-01-24,SKU-C001,274.29
2024-01-25,SKU-C001,238.44
2024-01-26,SKU-C001,248.8
2024-01-27,SKU-C001,266.6
2024-01-28,SKU-C001,295.15
2024-01-29,SKU-C001,276.71
2024-01-30,SKU-C001,274.57
2024-01-31,SKU-C001,308.29
2024-02-01,SKU-C001,229.89
2024-02-02,SKU-C001,204.1
2024-02-03,SKU-C001,194.49
2024-02-04,SKU-C001,205.8
2024-02-05,SKU-C001,227.17
2024-02-06,SKU-C001,191.37
2024-02-07,SKU-C001,234.29
2024-02-08,SKU-C001,231.5
2024-02-09,SKU-C001,209.22
2024-02-10,SKU-C001,227.1
2024-02-11,SKU-C001,236.06
2024-02-12,SKU-C001,211.19
2024-02-13,SKU-C001,240.79
2024-02-14,SKU-C001,209.39
2024-02-15,SKU-C001,237.68
2024-02-16,SKU-C001,256.57
2024-02-17,SKU-C001,231.97
2024-02-18,SKU-C001,197.4
2024-02-19,SKU-C001,226.95
2024-02-20,SKU-C001,226.8
2024-02-21,SKU-C001,206.4
2024-02-22,SKU-C001,197.78
2024-02-23,SKU-C001,216.83
2024-02-24,SKU-C001,243.95
2024-02-25,SKU-C001,242.88
2024-02-26,SKU-C001,251.18
2024-02-27,SKU-C001,224.21
2024-02-28,SKU-C001,267.8
2024-02-29,SKU-C001,206.88
2024-03-01,SKU-C001,234.8
2024-03-02,SKU-C001,220.03
2024-03-03,SKU-C001,257.62
2024-03-04,SKU-C001,226.0
2024-03-05,SKU-C001,202.95
2024-03-06,SKU-C001,230.59
2024-03-07,SKU-C001,201.04
2024-03-08,SKU-C001,206.47
2024-03-09,SKU-C001,245.49
2024-03-10,SKU-C001,224.98
2024-03-11,SKU-C001,243.99
2024-03-12,SKU-C001,206.52
2024-03-13,SKU-C001,253.6
2024-03-14,SKU-C001,221.7
2024-03-15,SKU-C001,183.09
2024-03-16,SKU-C001,206.12
2024-03-17,SKU-C001,195.27
2024-03-18,SKU-C001,193.85
2024-03-19,SKU-C001,236.67
2024-03-20,SKU-C001,233.55
2024-03-21,SKU-C001,238.45
2024-03-22,SKU-C001,209.68
2024-03-23,SKU-C001,237.21
2024-03-24,SKU-C001,193.88
2024-03-25,SKU-C001,215.25
2023-01-01,SKU-C002,274.31
2023-01-02,SKU-C002,271.51
2023-01-03,SKU-C002,282.69
2023-01-04,SKU-C002,278.88
2023-01-05,SKU-C002,293.64
2023-01-06,SKU-C002,261.08
2023-01-07,SKU-C002,286.73
2023-01-08,SKU-C002,278.23
2023-01-09,SKU-C002,277.44
2023-01-10,SKU-C002,274.95
2023-01-11,SKU-C002,223.02
2023-01-12,SKU-C002,315.36
2023-01-13,SKU-C002,251.13
2023-01-14,SKU-C002,253.81
2023-01-15,SKU-C002,264.54
2023-01-16,SKU-C002,242.14
2023-01-17,SKU-C002,311.4
2023-01-18,SKU-C002,257.76
2023-01-19,SKU-C002,256.3
2023-01-20,SKU-C002,252.98
2023-01-21,SKU-C002,281.68
2023-01-22,SKU-C002,303.4
2023-01-23,SKU-C002,277.93
2023-01-24,SKU-C002,254.18
2023-01-25,SKU-C002,301.7
2023-01-26,SKU-C002,278.13
2023-01-27,SKU-C002,255.31
2023-01-28,SKU-C002,270.05
2023-01-29,SKU-C002,274.64
2023-01-30,SKU-C002,277.03
2023-01-31,SKU-C002,271.67
2023-02-01,SKU-C002,226.9
2023-02-02,SKU-C002,268.57
2023-02-03,SKU-C002,290.57
2023-02-04,SKU-C002,230.24
2023-02-05,SKU-C002,205.52
2023-02-06,SKU-C002,202.49
2023-02-07,SKU-C002,244.72
2023-02-08,SKU-C002,189.46
2023-02-09,SKU-C002,222.14
2023-02-10,SKU-C002,235.21
2023-02-11,SKU-C002,230.36
2023-02-12,SKU-C002,217.06
2023-02-13,SKU-C002,267.88
2023-02-14,SKU-C002,244.26
2023-02-15,SKU-C002,215.52
2023-02-16,SKU-C002,243.94
2023-02-17,SKU-C002,222.01
2023-02-18,SKU-C002,214.46
2023-02-19,SKU-C002,216.91
2023-02-20,SKU-C002,252.95
2023-02-21,SKU-C002,213.46
2023-02-22,SKU-C002,224.5
2023-02-23,SKU-C002,249.23
2023-02-24,SKU-C002,232.99
2023-02-25,SKU-C002,231.54
2023-02-26,SKU-C002,210.99
2023-02-27,SKU-C002,278.91
2023-02-28,SKU-C002,244.6
2023-03-01,SKU-C002,172.35
2023-03-02,SKU-C002,255.6
2023-03-03,SKU-C002,196.87
2023-03-04,SKU-C002,194.91
2023-03-05,SKU-C002,210.18
2023-03-06,SKU-C002,254.5
2023-03-07,SKU-C002,219.8
2023-03-08,SKU-C002,230.74
2023-03-09,SKU-C002,188.1
2023-03-10,SKU-C002,250.32
2023-03-11,SKU-C002,219.87
2023-03-12,SKU-C002,196.69
2023-03-13,SKU-C002,233.27
2023-03-14,SKU-C002,237.0
2023-03-15,SKU-C002,227.82
2023-03-16,SKU-C002,255.15
2023-03-17,SKU-C002,239.1
2023-03-18,SKU-C002,259.91
2023-03-19,SKU-C002,224.6
2023-03-20,SKU-C002,228.32
2023-03-21,SKU-C002,245.41
2023-03-22,SKU-C002,252.08
2023-03-23,SKU-C002,218.25
2023-03-24,SKU-C002,268.54
2023-03-25,SKU-C002,228.39
2023-03-26,SKU-C002,225.88
2023-03-27,SKU-C002,235.77
2023-03-28,SKU-C002,206.35
2023-03-29,SKU-C002,188.42
2023-03-30,SKU-C002,272.33
2023-03-31,SKU-C002,249.84
2023-04-01,SKU-C002,204.75
2023-04-02,SKU-C002,228.8
2023-04-03,SKU-C002,239.81
2023-04-04,SKU-C002,214.6
2023-04-05,SKU-C002,258.14
2023-04-06,SKU-C002,214.43
2023-04-07,SKU-C002,248.13
2023-04-08,SKU-C002,211.33
2023-04-09,SKU-C002,237.11
2023-04-10,SKU-C002,260.73
2023-04-11,SKU-C002,236.34
2023-04-12,SKU-C002,214.51
2023-04-13,SKU-C002,230.59
2023-04-14,SKU-C002,241.99
2023-04-15,SKU-C002,215.84
2023-04-16,SKU-C002,216.58
2023-04-17,SKU-C002,265.47
2023-04-18,SKU-C002,257.18
2023-04-19,SKU-C002,210.46
2023-04-20,SKU-C002,195.6
2023-04-21,SKU-C002,196.38
2023-04-22,SKU-C002,200.19
2023-04-23,SKU-C002,219.02
2023-04-24,SKU-C002,223.73
2023-04-25,SKU-C002,194.06
2023-04-26,SKU-C002,228.93
2023-04-27,SKU-C002,159.6
2023-04-28,SKU-C002,228.57
2023-04-29,SKU-C002,261.84
2023-04-30,SKU-C002,197.83
2023-05-01,SKU-C002,160.09
2023-05-02,SKU-C002,229.13
2023-05-03,SKU-C002,241.23
2023-05-04,SKU-C002,216.07
2023-05-05,SKU-C002,230.51
2023-05-06,SKU-C002,254.58
2023-05-07,SKU-C002,263.6
2023-05-08,SKU-C002,238.85
2023-05-09,SKU-C002,197.26
2023-05-10,SKU-C002,229.11
2023-05-11,SKU-C002,202.58
2023-05-12,SKU-C002,224.89
2023-05-13,SKU-C002,219.76
2023-05-14,SKU-C002,212.28
2023-05-15,SKU-C002,259.92
2023-05-16,SKU-C002,220.04
2023-05-17,SKU-C002,191.62
2023-05-18,SKU-C002,233.78
2023-05-19,SKU-C002,240.72
2023-05-20,SKU-C002,226.31
2023-05-21,SKU-C002,207.58
2023-05-22,SKU-C002,215.33
2023-05-23,SKU-C002,211.77
2023-05-24,SKU-C002,213.67
2023-05-25,SKU-C002,209.19
2023-05-26,SKU-C002,220.08
2023-05-27,SKU-C002,194.34
2023-05-28,SKU-C002,230.66
2023-05-29,SKU-C002,207.32
2023-05-30,SKU-C002,244.93
2023-05-31,SKU-C002,233.68
2023-06-01,SKU-C002,254.66
2023-06-02,SKU-C002,189.58
2023-06-03,SKU-C002,252.49
2023-06-04,SKU-C002,217.85
2023-06-05,SKU-C002,234.51
2023-06-06,SKU-C002,240.64
2023-06-07,SKU-C002,242.25
2023-06-08,SKU-C002,221.84
2023-06-09,SKU-C002,230.74
2023-06-10,SKU-C002,218.35
2023-06-11,SKU-C002,236.91
2023-06-12,SKU-C002,200.19
2023-06-13,SKU-C002,229.56
2023-06-14,SKU-C002,255.28
2023-06-15,SKU-C002,265.86
2023-06-16,SKU-C002,244.57
2023-06-17,SKU-C002,253.48
2023-06-18,SKU-C002,232.21
2023-06-19,SKU-C002,244.22
2023-06-20,SKU-C002,264.41
2023-06-21,SKU-C002,219.08
2023-06-22,SKU-C002,184.3
2023-06-23,SKU-C002,216.42
2023-06-24,SKU-C002,224.49
2023-06-25,SKU-C002,201.58
2023-06-26,SKU-C002,193.1
2023-06-27,SKU-C002,209.06
2023-06-28,SKU-C002,192.35
2023-06-29,SKU-C002,240.91
2023-06-30,SKU-C002,258.85
2023-07-01,SKU-C002,235.51
2023-07-02,SKU-C002,188.57
2023-07-03,SKU-C002,224.87
2023-07-04,SKU-C002,200.71
2023-07-05,SKU-C002,226.49
2023-07-06,SKU-C002,201.48
2023-07-07,SKU-C002,242.41
2023-07-08,SKU-C002,236.04
2023-07-09,SKU-C002,212.84
2023-07-10,SKU-C002,231.54
2023-07-11,SKU-C002,221.52
2023-07-12,SKU-C002,259.24
2023-07-13,SKU-C002,176.96
2023-07-14,SKU-C002,229.42
2023-07-15,SKU-C002,248.22
2023-07-16,SKU-C002,211.72
2023-07-17,SKU-C002,208.71
2023-07-18,SKU-C002,224.03
2023-07-19,SKU-C002,199.15
2023-07-20,SKU-C002,207.83
2023-07-21,SKU-C002,196.76
2023-07-22,SKU-C002,215.94
2023-07-23,SKU-C002,172.53
2023-07-24,SKU-C002,206.28
2023-07-25,SKU-C002,232.6
2023-07-26,SKU-C002,211.34
2023-07-27,SKU-C002,210.58
2023-07-28,SKU-C002,240.28
2023-07-29,SKU-C002,255.66
2023-07-30,SKU-C002,203.17
2023-07-31,SKU-C002,247.19
2023-08-01,SKU-C002,180.18
2023-08-02,SKU-C002,200.67
2023-08-03,SKU-C002,231.98
2023-08-04,SKU-C002,225.67
2023-08-05,SKU-C002,222.52
2023-08-06,SKU-C002,239.41
2023-08-07,SKU-C002,215.2
2023-08-08,SKU-C002,237.07
2023-08-09,SKU-C002,208.69
2023-08-10,SKU-C002,205.54
2023-08-11,SKU-C002,177.25
2023-08-12,SKU-C002,235.07
2023-08-13,SKU-C002,200.06
2023-08-14,SKU-C002,242.56
2023-08-15,SKU-C002,242.6
2023-08-16,SKU-C002,214.66
2023-08-17,SKU-C002,221.66
2023-08-18,SKU-C002,224.16
2023-08-19,SKU-C002,215.02
2023-08-20,SKU-C002,186.59
2023-08-21,SKU-C002,252.42
2023-08-22,SKU-C002,206.76
2023-08-23,SKU-C002,231.62
2023-08-24,SKU-C002,226.22
2023-08-25,SKU-C002,226.17
2023-08-26,SKU-C002,224.55
2023-08-27,SKU-C002,240.25
2023-08-28,SKU-C002,199.83
2023-08-29,SKU-C002,242.05
2023-08-30,SKU-C002,223.3
2023-08-31,SKU-C002,220.42
2023-09-01,SKU-C002,214.59
2023-09-02,SKU-C002,222.96
2023-09-03,SKU-C002,237.11
2023-09-04,SKU-C002,197.4
2023-09-05,SKU-C002,184.95
2023-09-06,SKU-C002,217.72
2023-09-07,SKU-C002,239.85
2023-09-08,SKU-C002,217.15
2023-09-09,SKU-C002,255.0
2023-09-10,SKU-C002,253.28
2023-09-11,SKU-C002,255.69
2023-09-12,SKU-C002,256.8
2023-09-13,SKU-C002,229.84
2023-09-14,SKU-C002,236.71
2023-09-15,SKU-C002,208.38
2023-09-16,SKU-C002,162.96
2023-09-17,SKU-C002,233.02
2023-09-18,SKU-C002,206.32
2023-09-19,SKU-C002,219.24
2023-09-20,SKU-C002,167.45
2023-09-21,SKU-C002,244.13
2023-09-22,SKU-C002,219.2
2023-09-23,SKU-C002,210.37
2023-09-24,SKU-C002,197.57
2023-09-25,SKU-C002,205.32
2023-09-26,SKU-C002,204.53
2023-09-27,SKU-C002,201.7
2023-09-28,SKU-C002,191.67
2023-09-29,SKU-C002,218.94
2023-09-30,SKU-C002,216.02
2023-10-01,SKU-C002,243.15
2023-10-02,SKU-C002,183.95
2023-10-03,SKU-C002,213.54
2023-10-04,SKU-C002,203.43
2023-10-05,SKU-C002,231.35
2023-10-06,SKU-C002,222.43
2023-10-07,SKU-C002,242.85
2023-10-08,SKU-C002,265.26
2023-10-09,SKU-C002,223.61
2023-10-10,SKU-C002,235.59
2023-10-11,SKU-C002,206.57
2023-10-12,SKU-C002,220.67
2023-10-13,SKU-C002,224.1
2023-10-14,SKU-C002,272.01
2023-10-15,SKU-C002,197.68
2023-10-16,SKU-C002,220.47
2023-10-17,SKU-C002,223.93
2023-10-18,SKU-C002,206.38
2023-10-19,SKU-C002,231.46
2023-10-20,SKU-C002,223.78
2023-10-21,SKU-C002,226.16
2023-10-22,SKU-C002,207.07
2023-10-23,SKU-C002,240.08
2023-10-24,SKU-C002,202.32
2023-10-25,SKU-C002,214.97
2023-10-26,SKU-C002,242.6
2023-10-27,SKU-C002,255.07
2023-10-28,SKU-C002,206.36
2023-10-29,SKU-C002,237.48
2023-10-30,SKU-C002,221.41
2023-10-31,SKU-C002,247.0
2023-11-01,SKU-C002,270.52
2023-11-02,SKU-C002,306.45
2023-11-03,SKU-C002,302.71
2023-11-04,SKU-C002,245.89
2023-11-05,SKU-C002,260.53
2023-11-06,SKU-C002,250.91
2023-11-07,SKU-C002,266.08
2023-11-08,SKU-C002,226.7
2023-11-09,SKU-C002,229.94
2023-11-10,SKU-C002,290.99
2023-11-11,SKU-C002,275.58
2023-11-12,SKU-C002,284.93
2023-11-13,SKU-C002,247.32
2023-11-14,SKU-C002,243.99
2023-11-15,SKU-C002,263.42
2023-11-16,SKU-C002,299.14
2023-11-17,SKU-C002,269.49
2023-11-18,SKU-C002,271.91
2023-11-19,SKU-C002,294.45
2023-11-20,SKU-C002,276.35
2023-11-21,SKU-C002,271.85
2023-11-22,SKU-C002,277.4
2023-11-23,SKU-C002,263.38
2023-11-24,SKU-C002,303.35
2023-11-25,SKU-C002,265.31
2023-11-26,SKU-C002,251.33
2023-11-27,SKU-C002,283.1
2023-11-28,SKU-C002,289.09
2023-11-29,SKU-C002,256.93
2023-11-30,SKU-C002,284.02
2023-12-01,SKU-C002,292.0
2023-12-02,SKU-C002,191.6
2023-12-03,SKU-C002,228.47
2023-12-04,SKU-C002,276.63
2023-12-05,SKU-C002,246.44
2023-12-06,SKU-C002,305.76
2023-12-07,SKU-C002,274.86
2023-12-08,SKU-C002,265.2
2023-12-09,SKU-C002,268.89
2023-12-10,SKU-C002,258.86
2023-12-11,SKU-C002,252.91
2023-12-12,SKU-C002,270.21
2023-12-13,SKU-C002,290.17
2023-12-14,SKU-C002,232.35
2023-12-15,SKU-C002,272.87
2023-12-16,SKU-C002,257.2
2023-12-17,SKU-C002,269.33
2023-12-18,SKU-C002,250.32
2023-12-19,SKU-C002,270.61
2023-12-20,SKU-C002,243.03
2023-12-21,SKU-C002,266.87
2023-12-22,SKU-C002,261.41
2023-12-23,SKU-C002,229.55
2023-12-24,SKU-C002,276.77
2023-12-25,SKU-C002,203.53
2023-12-26,SKU-C002,258.74
2023-12-27,SKU-C002,233.46
2023-12-28,SKU-C002,273.06
2023-12-29,SKU-C002,259.6
2023-12-30,SKU-C002,285.73
2023-12-31,SKU-C002,262.61
2024-01-01,SKU-C002,262.35
2024-01-02,SKU-C002,292.57
2024-01-03,SKU-C002,256.62
2024-01-04,SKU-C002,266.47
2024-01-05,SKU-C002,299.46
2024-01-06,SKU-C002,282.12
2024-01-07,SKU-C002,312.05
2024-01-08,SKU-C002,277.49
2024-01-09,SKU-C002,255.07
2024-01-10,SKU-C002,291.41
2024-01-11,SKU-C002,287.96
2024-01-12,SKU-C002,260.84
2024-01-13,SKU-C002,279.26
2024-01-14,SKU-C002,265.14
2024-01-15,SKU-C002,278.29
2024-01-16,SKU-C002,267.72
2024-01-17,SKU-C002,264.02
2024-01-18,SKU-C002,305.24
2024-01-19,SKU-C002,277.28
2024-01-20,SKU-C002,236.77
2024-01-21,SKU-C002,271.64
2024-01-22,SKU-C002,260.12
2024-01-23,SKU-C002,273.98
2024-01-24,SKU-C002,272.31
2024-01-25,SKU-C002,275.16
2024-01-26,SKU-C002,228.35
2024-01-27,SKU-C002,231.29
2024-01-28,SKU-C002,298.57
2024-01-29,SKU-C002,266.2
2024-01-30,SKU-C002,297.13
2024-01-31,SKU-C002,278.74
2024-02-01,SKU-C002,210.22
2024-02-02,SKU-C002,184.02
2024-02-03,SKU-C002,233.89
2024-02-04,SKU-C002,234.0
2024-02-05,SKU-C002,261.96
2024-02-06,SKU-C002,217.66
2024-02-07,SKU-C002,223.97
2024-02-08,SKU-C002,181.24
2024-02-09,SKU-C002,208.46
2024-02-10,SKU-C002,227.78
2024-02-11,SKU-C002,214.24
2024-02-12,SKU-C002,202.37
2024-02-13,SKU-C002,254.31
2024-02-14,SKU-C002,258.49
2024-02-15,SKU-C002,197.94
2024-02-16,SKU-C002,224.38
2024-02-17,SKU-C002,212.42
2024-02-18,SKU-C002,255.78
2024-02-19,SKU-C002,227.49
2024-02-20,SKU-C002,235.64
2024-02-21,SKU-C002,200.89
2024-02-22,SKU-C002,252.17
2024-02-23,SKU-C002,215.29
2024-02-24,SKU-C002,264.28
2024-02-25,SKU-C002,246.81
2024-02-26,SKU-C002,207.27
2024-02-27,SKU-C002,233.96
2024-02-28,SKU-C002,227.53
2024-02-29,SKU-C002,216.98
2024-03-01,SKU-C002,238.98
2024-03-02,SKU-C002,221.4
2024-03-03,SKU-C002,222.6
2024-03-04,SKU-C002,207.63
2024-03-05,SKU-C002,205.07
2024-03-06,SKU-C002,223.67
2024-03-07,SKU-C002,225.97
2024-03-08,SKU-C002,246.3
2024-03-09,SKU-C002,191.19
2024-03-10,SKU-C002,224.44
2024-03-11,SKU-C002,258.01
2024-03-12,SKU-C002,206.49
2024-03-13,SKU-C002,198.2
2024-03-14,SKU-C002,200.84
2024-03-15,SKU-C002,239.77
2024-03-16,SKU-C002,193.12
2024-03-17,SKU-C002,222.25
2024-03-18,SKU-C002,206.63
2024-03-19,SKU-C002,208.74
2024-03-20,SKU-C002,214.83
2024-03-21,SKU-C002,213.27
2024-03-22,SKU-C002,213.42
2024-03-23,SKU-C002,220.52
2024-03-24,SKU-C002,227.83
2024-03-25,SKU-C002,211.44
